    0.150264852504730206E+01    0.592568731307983398E+03   -0.676822423934936523E+01   -0.117334712743759155E+02   -0.112455508112907410E+02   -0.760984879732131958E+01   -0.969359921804736368E+05   -0.622646350544153204E+01    1
    0.142868617973327616E+01    0.133758146762847900E+04   -0.522670263051986694E+01   -0.802432256937026978E+01   -0.365327310562133789E+01   -0.392299550771713257E+01   -0.949337936519886716E+05   -0.622896350544151112E+01    1
    0.149634064133763300E+01    0.423374915122985840E+03   -0.936312800645828247E+01   -0.107071255445480347E+02   -0.455379676818847656E+01   -0.157660710811614990E+01   -0.937009225687144790E+05   -0.623146350544149907E+01    1
    0.147768067833781225E+01    0.137310185432434082E+04   -0.102313399314880371E+01   -0.157416415214538574E+01   -0.431809151172637939E+01   -0.546125984191894531E+01   -0.928560262369538686E+05   -0.623396350544151101E+01    1
    0.147330113709568966E+01    0.135377292633056641E+04   -0.729681539535522461E+01   -0.598783224821090698E+01   -0.850286787748336792E+01   -0.894395714998245239E+01   -0.912866442835336347E+05   -0.623646350544152739E+01    1
    0.146001114360094064E+01    0.133468203544616699E+04   -0.167603921890258789E+01   -0.583242720365524292E+01   -0.689044612646102905E+01   -0.445796287059783936E+01   -0.910733033160562045E+05   -0.623896350544154199E+01    1
    0.147565036965608587E+01    0.109878611564636230E+04   -0.114203080534934998E+02   -0.295942968130111694E+01   -0.108530302047729492E+02   -0.779990172386169434E+01   -0.910630814848219015E+05   -0.624146350544154416E+01    1
    0.148693564322590821E+01    0.905366945266723633E+03   -0.843390780687332153E+01   -0.104615199565887451E+02   -0.933130532503128052E+01   -0.587443870306015015E+01   -0.898575969150905294E+05   -0.624396350544154188E+01    1
    0.149417468551397303E+01    0.523803758621215820E+03   -0.526695305109024048E+01   -0.536353766918182373E+01   -0.873087316751480103E+01   -0.527599513530731201E+01   -0.880997375851906108E+05   -0.624646350544154139E+01    1
    0.147295764509439442E+01    0.761585521697998047E+03   -0.651905453205108643E+01   -0.338690960407257080E+01   -0.712851893901824951E+01   -0.270328450202941895E+01   -0.876621479548335046E+05   -0.624896350544154089E+01    1
    0.148430947859287254E+01    0.818188714981079102E+03   -0.782001841068267822E+01   -0.106047121882438660E+02   -0.119030816555023193E+02   -0.449598735570907593E+01   -0.868779565343649592E+05   -0.625146350544151908E+01    1
    0.115891040511131282E+01    0.512019419670104980E+03   -0.961224198341369629E+01   -0.115429030060768127E+02   -0.110066407322883606E+02   -0.388536310195922852E+01   -0.863742437162492715E+05   -0.625396350544150437E+01    1
    0.149063651134371744E+01    0.545026612281799316E+03   -0.419950783252716064E+01   -0.332600617408752441E+01   -0.105229701995849609E+02   -0.584828478097915649E+01   -0.862218821462449851E+05   -0.625646350544151275E+01    1
    0.146589808861613258E+01    0.115400743484497070E+04   -0.696900624036788940E+01   -0.650565040111541748E+01   -0.624294608831405640E+01   -0.916834914684295654E+01   -0.859715148666716123E+05   -0.625896350544152913E+01    1
    0.145245730857253053E+01    0.142435035705566406E+04   -0.646945190429687500E+01   -0.999413317441940308E+01   -0.632741886377334595E+01   -0.767377543449401855E+01   -0.857415567223381950E+05   -0.626146350544153396E+01    1
    0.140836309334635734E+01    0.144937422275543213E+04   -0.997556054592132568E+01   -0.346852046251296997E+01   -0.474800193309783936E+01   -0.184858494997024536E+01   -0.853733913026884402E+05   -0.626396350544151304E+01    1
    0.115829724698066694E+01    0.574029088020324707E+03   -0.866115254163742065E+01   -0.114455683231353760E+02   -0.410578250885009766E+01   -0.744220471382141113E+01   -0.848013531665508344E+05   -0.626646350544151076E+01    1
