    0.153610428146123867E+01    0.701699805259704590E+03   -0.597997754812240601E+01   -0.628122562170028687E+01   -0.105316431522369385E+02   -0.150097241261041316E+06   -0.609646350544151083E+01    1
    0.152258685665130589E+01    0.111541817188262939E+04   -0.867386758327484131E+01   -0.534379076957702637E+01   -0.743514466285705566E+01   -0.148302938985730871E+06   -0.609896350544150234E+01    1
    0.153742308661937699E+01    0.634215855598449707E+03   -0.674032300710678101E+01   -0.119815335869789124E+02   -0.102733900547027588E+02   -0.147290813754789036E+06   -0.610146350544149918E+01    1
    0.151388930382728559E+01    0.955148816108703613E+03   -0.111098684072494507E+02   -0.105361704230308533E+02   -0.340775603055953979E+01   -0.146961803087126085E+06   -0.610396350544150579E+01    1
    0.151204399724006633E+01    0.820922923088073730E+03   -0.304063010215759277E+01   -0.534380257129669189E+01   -0.127861958742141724E+01   -0.144485210349074827E+06   -0.610646350544152394E+01    1
    0.148539356219172469E+01    0.153003818988800049E+04   -0.632095676660537720E+01   -0.227986896038055420E+01   -0.106112509965896606E+02   -0.142763481467435107E+06   -0.610896350544153233E+01    1
    0.151852825625538812E+01    0.121185789108276367E+04   -0.916781413555145264E+01   -0.684087824821472168E+01   -0.119607815742492676E+02   -0.142517819457928825E+06   -0.611146350544151318E+01    1
    0.153294945262670490E+01    0.610391759872436523E+03   -0.661767429113388062E+01   -0.761762744188308716E+01   -0.765443831682205200E+01   -0.140285015298275161E+06   -0.611396350544150202E+01    1
    0.153655970301032063E+01    0.456516861915588379E+03   -0.920712041854858398E+01   -0.954296916723251343E+01   -0.733640688657760620E+01   -0.138903208505321818E+06   -0.611646350544151840E+01    1
    0.151594573588371251E+01    0.898824930191040039E+03   -0.140611094236373901E+01   -0.341494786739349365E+01   -0.446826970577239990E+01   -0.138629102300825936E+06   -0.611896350544151613E+01    1
