    0.130486202491501269E+01    0.126127014740145614E+04   -0.519265261401058886E+01   -0.688082931419521149E+01   -0.345513856722127954E+01    0.442489792692051594E+03
    0.130787917381546959E+01    0.134574297835228845E+04   -0.562430640834198492E+01   -0.812544910027764544E+01   -0.401353756656179961E+01    0.442503697328682051E+03
    0.130653867917084265E+01    0.135071462803424743E+04   -0.581277053311775305E+01   -0.795571880550504495E+01   -0.395350669216786876E+01    0.442503905614278494E+03
    0.130662435612003902E+01    0.149362018985432428E+04   -0.648994728685642031E+01   -0.791572424667687091E+01   -0.434494218390676146E+01    0.442508318653482036E+03
    0.130622545485355879E+01    0.140622524800711767E+04   -0.622633753478959839E+01   -0.715338466271003703E+01   -0.405145184188092333E+01    0.442516305499198154E+03
    0.129751886454346677E+01    0.157225049711730071E+04   -0.535938082710451358E+01   -0.662131037290837643E+01   -0.395755940183998511E+01    0.442522805727798470E+03
    0.129861435631920141E+01    0.153651250000507662E+04   -0.576230078999480178E+01   -0.694829335851747043E+01   -0.393777255511387558E+01    0.442528553680414007E+03
    0.130066463198290760E+01    0.131721818049020612E+04   -0.468065423001846170E+01   -0.622000167748494270E+01   -0.341319166690444575E+01    0.442535828656347803E+03
    0.130338261145225021E+01    0.131703809041005252E+04   -0.467706161213974436E+01   -0.678786829839645556E+01   -0.358199684364313242E+01    0.442545147825277752E+03
    0.130022670750746117E+01    0.145108483602475690E+04   -0.507279680465047189E+01   -0.700187072729041393E+01   -0.387827872038911359E+01    0.442554671963794704E+03
    0.130779765476636967E+01    0.137660208370986174E+04   -0.626655202493376251E+01   -0.749352836448475390E+01   -0.416260596124454629E+01    0.442558428569752152E+03
    0.130149962689893428E+01    0.131588988693439728E+04   -0.455176510349209806E+01   -0.643357529470929723E+01   -0.345218448683626455E+01    0.442581613316401899E+03
    0.130085309177643138E+01    0.137375197972547426E+04   -0.507065319827264904E+01   -0.663944996123432318E+01   -0.352805363247649240E+01    0.442583422155660458E+03
    0.130612518729236604E+01    0.127564697099974001E+04   -0.497111137772499756E+01   -0.672936746786719286E+01   -0.368227540860060287E+01    0.442615595642029461E+03
    0.130805723929997275E+01    0.123899057666501449E+04   -0.545772061484682069E+01   -0.711188593379710809E+01   -0.369202216717722820E+01    0.442620050968087298E+03
    0.129952326695610410E+01    0.144495468875565416E+04   -0.488029073319780604E+01   -0.712399554630905740E+01   -0.371045644584822654E+01    0.442624699113391273E+03
    0.130348320366326265E+01    0.130205565023621375E+04   -0.508921100366865886E+01   -0.659446946207394280E+01   -0.346913741512767260E+01    0.442636939617938197E+03
    0.130558927481454567E+01    0.143395608322735893E+04   -0.634626376645080192E+01   -0.768823231094717130E+01   -0.412771650710943039E+01    0.442643218838478560E+03
    0.129829675390217747E+01    0.157746614861470744E+04   -0.529660619364106999E+01   -0.732581971325788928E+01   -0.405530157945701308E+01    0.442656851122784587E+03
    0.130755608387998667E+01    0.142441658641930621E+04   -0.632531620045794085E+01   -0.731702105815281278E+01   -0.423646897089510155E+01    0.442661090985212809E+03
    0.130557190357122521E+01    0.142372060988689918E+04   -0.588386125969987273E+01   -0.816045403708704420E+01   -0.410998069452765691E+01    0.442661561991751569E+03
    0.130303164395220095E+01    0.135913029969830882E+04   -0.509957350172495261E+01   -0.715293644067666534E+01   -0.362999036672315789E+01    0.442665597259131573E+03
    0.130703461531228671E+01    0.147731615599201200E+04   -0.628464807241713608E+01   -0.811565103818444378E+01   -0.433863198820609419E+01    0.442679987888420101E+03
    0.130345047974656536E+01    0.150661028680066374E+04   -0.561685307685446489E+01   -0.711008504289761145E+01   -0.414390717524341845E+01    0.442681229111726338E+03
    0.129750533789041755E+01    0.148166828546561055E+04   -0.519666448473022324E+01   -0.656326871950218571E+01   -0.368055326476896383E+01    0.442684868894464557E+03
    0.130127484481216027E+01    0.130594021632797330E+04   -0.481143743682454783E+01   -0.630824494239946176E+01   -0.336928506774353309E+01    0.442742396974107351E+03
    0.130485342405934079E+01    0.139991051822836994E+04   -0.611803905555585015E+01   -0.699704152748317387E+01   -0.399069941724705757E+01    0.442750699873677092E+03
    0.130465054145840131E+01    0.141047017939905231E+04   -0.525390506289788561E+01   -0.690679128419403288E+01   -0.399432288416342196E+01    0.442759220368483568E+03
    0.130041978122035018E+01    0.151296774994521229E+04   -0.528069000175090952E+01   -0.674613204926017929E+01   -0.396320057144886206E+01    0.442767832161444119E+03
    0.130772147313993048E+01    0.124682019946397077E+04   -0.548945005893442506E+01   -0.720980685883572736E+01   -0.362833570084016444E+01    0.442767842455969685E+03
    0.130216985133687757E+01    0.133312260943161436E+04   -0.518938700601434899E+01   -0.703657584540054160E+01   -0.354230642838890475E+01    0.442768992159376012E+03
    0.130039474197621363E+01    0.145609546097187285E+04   -0.515925746725116241E+01   -0.746834233286710347E+01   -0.386483156154898211E+01    0.442770455445629750E+03
    0.131004739597260045E+01    0.129946787083950835E+04   -0.583214165794954731E+01   -0.760883776981986504E+01   -0.403804698574555321E+01    0.442780105845356161E+03
    0.130452376679319482E+01    0.145707405192439751E+04   -0.604943009756726635E+01   -0.720872420261377211E+01   -0.420031335819470186E+01    0.442783764057498900E+03
    0.130504522382083632E+01    0.145265984001262973E+04   -0.619966350993578352E+01   -0.721553343453878071E+01   -0.408031401798351823E+01    0.442783771545457455E+03
    0.130370841226351497E+01    0.131863385948358427E+04   -0.549122243586920344E+01   -0.691487964291059853E+01   -0.362130242965212368E+01    0.442799592774036000E+03
    0.130755892627944137E+01    0.137424183926218984E+04   -0.553773395576142935E+01   -0.769976044362397261E+01   -0.403560530721612043E+01    0.442802596481978355E+03
    0.130047607667890608E+01    0.158176388610578965E+04   -0.560154507196852425E+01   -0.761364677025932224E+01   -0.423337892658262671E+01    0.442807873660160510E+03
    0.130787314959428391E+01    0.138892162275508963E+04   -0.564998880517982904E+01   -0.785006550755935795E+01   -0.418137261551760719E+01    0.442829826307627798E+03
    0.130557654564063919E+01    0.133358282912524328E+04   -0.566834474386433751E+01   -0.684481933123832853E+01   -0.373568966584662299E+01    0.442847354503437998E+03
    0.129758064935435335E+01    0.143460423927385364E+04   -0.469268206160000823E+01   -0.641648984681028800E+01   -0.357189831679285774E+01    0.442861549533512118E+03
    0.130764982550181741E+01    0.128723413240995342E+04   -0.524159578270375448E+01   -0.768478374449394419E+01   -0.379233782568195821E+01    0.442881382603768543E+03
    0.130107764496670009E+01    0.140084370344372792E+04   -0.477985294884301393E+01   -0.690032733632468087E+01   -0.368667179851748372E+01    0.442891790046208087E+03
    0.130321315597789811E+01    0.131829084725719258E+04   -0.529642621993453577E+01   -0.639666007904306344E+01   -0.356356504403404273E+01    0.442896669128760038E+03
    0.130264888606110119E+01    0.139598750983702803E+04   -0.561332872404090022E+01   -0.741645831201645311E+01   -0.378428708637873434E+01    0.442899351158147908E+03
    0.130400924103754057E+01    0.147752629379062637E+04   -0.603509381238089659E+01   -0.774727915904059650E+01   -0.408024977793059129E+01    0.442901319115642025E+03
    0.129980551152134138E+01    0.159541912896362646E+04   -0.578262194255007067E+01   -0.764503578438195319E+01   -0.421833248230348090E+01    0.442903795098353783E+03
    0.130335726640565008E+01    0.140735959145383276E+04   -0.530807782719324894E+01   -0.751159829135585966E+01   -0.381974017898687812E+01    0.442909370719775097E+03
    0.130385071203252800E+01    0.148557069341741317E+04   -0.559801608729307354E+01   -0.721588955127298792E+01   -0.409582819831011502E+01    0.442910601487178496E+03
    0.130643153138683155E+01    0.138729066659718592E+04   -0.604177641338821125E+01   -0.748339677248173629E+01   -0.397593048968433926E+01    0.442918532234864529E+03
    0.130903840469792421E+01    0.135810821146353283E+04   -0.607144915120388617E+01   -0.799819771839325444E+01   -0.412723283486443737E+01    0.442919371879841378E+03
