    0.131770620967815955E+01    0.127668671621443082E+04   -0.462370238496818153E+01    0.370607980226579571E+03
    0.131322785159572986E+01    0.135571938767397069E+04   -0.447258811819436897E+01    0.370617978490359917E+03
    0.131755688791636127E+01    0.122337138144827964E+04   -0.435010100665606991E+01    0.370626692245548497E+03
    0.131193464186003084E+01    0.143011442963796821E+04   -0.458192683664488243E+01    0.370627374194076481E+03
    0.131759749612472343E+01    0.121745885655894290E+04   -0.435080040917162592E+01    0.370632447782186887E+03
    0.131502884259571839E+01    0.127704947908054578E+04   -0.437098580542449344E+01    0.370632656824195749E+03
    0.131202477007538199E+01    0.153176630324293501E+04   -0.484728558663850428E+01    0.370641636818454799E+03
    0.131537993484946347E+01    0.141757703312916510E+04   -0.484549983812441543E+01    0.370653608338066306E+03
    0.131602949520320434E+01    0.134530806214070208E+04   -0.458455274082744513E+01    0.370658057169395761E+03
    0.131456096865076288E+01    0.145411662523661425E+04   -0.487488344919757211E+01    0.370659076552191323E+03
    0.131158354488216045E+01    0.148558948111254244E+04   -0.467531466876743806E+01    0.370664177136342403E+03
    0.131191390649990725E+01    0.144856869969061427E+04   -0.465948379355895703E+01    0.370664678270167656E+03
    0.131423820507644562E+01    0.142216609788285791E+04   -0.481777383872320364E+01    0.370693590601163635E+03
    0.131667988260299174E+01    0.122828303061884844E+04   -0.431120343253816607E+01    0.370695916437683934E+03
    0.131484856057944954E+01    0.137528249108691716E+04   -0.474621679087011206E+01    0.370701234153091832E+03
    0.131169954759479812E+01    0.153164966743306809E+04   -0.482667413870088247E+01    0.370703002875979791E+03
    0.131416925136366003E+01    0.132601235145808346E+04   -0.449505553077761189E+01    0.370709379490451511E+03
    0.131750039381866335E+01    0.129697549619899200E+04   -0.465290423019462995E+01    0.370717102350198161E+03
    0.131403868845127381E+01    0.145069719953025674E+04   -0.472913109063528925E+01    0.370730694289777375E+03
    0.131794137245654763E+01    0.125051830178752334E+04   -0.455229032312192139E+01    0.370732655296424014E+03
    0.131384408862951552E+01    0.136903351610599816E+04   -0.447362787592015732E+01    0.370732897588669516E+03
    0.131258224180110439E+01    0.139693083069806835E+04   -0.456416644521900849E+01    0.370733123654153985E+03
    0.131565200389328418E+01    0.128412857581221260E+04   -0.435797235515221093E+01    0.370736893171825272E+03
    0.131419876789986745E+01    0.141539222212453342E+04   -0.480057067101241230E+01    0.370747823214644313E+03
    0.131447865003860676E+01    0.134369208545488300E+04   -0.460224354751869047E+01    0.370753058511525296E+03
    0.131591360318132744E+01    0.130811260987183141E+04   -0.445110556033451576E+01    0.370758246680809179E+03
    0.131651836712023984E+01    0.128003483083513288E+04   -0.457364956405214684E+01    0.370777614214525840E+03
    0.131486023174220623E+01    0.128546527905561652E+04   -0.437559572591851254E+01    0.370790103404563638E+03
    0.131767449459894825E+01    0.121606490416739462E+04   -0.441015152639434849E+01    0.370795320125269825E+03
    0.131718389157502869E+01    0.129695826727823828E+04   -0.466374891070476760E+01    0.370797606109933724E+03
    0.131382368987302689E+01    0.147166213267964099E+04   -0.487707834940994989E+01    0.370806786399313296E+03
    0.131185107181867311E+01    0.151105160200937826E+04   -0.481736207574006503E+01    0.370813212354520033E+03
    0.131360074623913747E+01    0.136914749736359659E+04   -0.459651942019472060E+01    0.370843199143824222E+03
    0.131513936638359019E+01    0.143103913737004768E+04   -0.481909725773299602E+01    0.370856513330200414E+03
    0.131505026932870850E+01    0.143129213467925683E+04   -0.479286748225611969E+01    0.370861620789406743E+03
    0.131183390505013309E+01    0.145084488550095239E+04   -0.464681847829348005E+01    0.370863270624997995E+03
    0.131515710969709221E+01    0.127543457482867279E+04   -0.436743766319121018E+01    0.370874359767739008E+03
    0.131275148037532352E+01    0.142737326535999364E+04   -0.456949100817880094E+01    0.370876703400183544E+03
    0.131320169393443065E+01    0.136320402264939139E+04   -0.450398304317031073E+01    0.370879983989676816E+03
    0.131214352443770954E+01    0.149231996962406379E+04   -0.480554361831459875E+01    0.370886003649137365E+03
    0.131148879115135952E+01    0.151335498292152056E+04   -0.473966796849716676E+01    0.370886055176485741E+03
    0.131169314211743826E+01    0.150686235285496946E+04   -0.474179380518393767E+01    0.370889146679710507E+03
    0.131622126195495937E+01    0.126424209304820761E+04   -0.434919949573525599E+01    0.370896843142414014E+03
    0.131574262365359007E+01    0.127324944077891905E+04   -0.434364336954917096E+01    0.370906649120776365E+03
    0.131219617488613483E+01    0.141819985307742286E+04   -0.456266912972243155E+01    0.370907195115545392E+03
    0.131193634869437936E+01    0.147062574073968040E+04   -0.472725169653851829E+01    0.370909274282661841E+03
    0.131421849657323753E+01    0.131687177004330078E+04   -0.439429632364257827E+01    0.370911766320150946E+03
    0.131346828151348616E+01    0.141624682632915778E+04   -0.473895337296534791E+01    0.370913524328796427E+03
    0.131284182559674623E+01    0.140023157640877616E+04   -0.461559790225283351E+01    0.370914168555283538E+03
    0.131710089759903592E+01    0.132273940211141507E+04   -0.465735312782338440E+01    0.370916411780034537E+03
    0.131325411123376412E+01    0.135782797658270943E+04   -0.446561220565432127E+01    0.370921503480238016E+03
    0.131570846958262333E+01    0.125738064980437275E+04   -0.436306406729129570E+01    0.370941248713545519E+03
    0.131518955339425681E+01    0.127591349120434074E+04   -0.438204747029375952E+01    0.370943161190135527E+03
    0.131671299793852903E+01    0.125018800422835284E+04   -0.447110897470411572E+01    0.370943172244146979E+03
    0.131262943679357114E+01    0.140874441800425461E+04   -0.452442785842957562E+01    0.370946734167208831E+03
    0.131274484725734308E+01    0.151111030860919413E+04   -0.483671819365353173E+01    0.370947845096773506E+03
    0.131240095950254676E+01    0.140819292618390318E+04   -0.456950878214054068E+01    0.370951166341887756E+03
    0.131690398288852251E+01    0.132514954450304617E+04   -0.464018341607483720E+01    0.370954527576585178E+03
    0.131757620202470305E+01    0.125739839415596816E+04   -0.456151107076272400E+01    0.370957520805115848E+03
    0.131747436487168024E+01    0.126167286438852398E+04   -0.456901884325084229E+01    0.370967162273392546E+03
    0.131469848294243796E+01    0.134377442699532367E+04   -0.445559733603426089E+01    0.370971397638029259E+03
    0.131297356962897105E+01    0.141018950370311040E+04   -0.453515494597026603E+01    0.370971893795459437E+03
    0.131532059880846219E+01    0.129465046598353933E+04   -0.436856641387488143E+01    0.370974184603532933E+03
    0.131690662478811849E+01    0.128029490744636905E+04   -0.459868059123244954E+01    0.370976176904863735E+03
    0.131409178859784093E+01    0.134242632503139021E+04   -0.454707032269093858E+01    0.370976978349259184E+03
    0.131644538373220987E+01    0.128309006888983095E+04   -0.442113374674764525E+01    0.370980984345945899E+03
    0.131257225571567560E+01    0.148037740683954280E+04   -0.470303468252045676E+01    0.370991376009981934E+03
    0.131642640910302866E+01    0.135274446827178303E+04   -0.475768570764719811E+01    0.371002450409718335E+03
    0.131604926484708407E+01    0.125970215174573786E+04   -0.443502761691819281E+01    0.371005577905336963E+03
    0.131350794052607878E+01    0.141892469836191071E+04   -0.474767042592803623E+01    0.371008147077837066E+03
    0.131277243408412847E+01    0.150883986089511041E+04   -0.484811221424424854E+01    0.371012747891499032E+03
    0.131288251850465842E+01    0.146451168919331599E+04   -0.467056731565018080E+01    0.371026673570907860E+03
    0.131365483932046456E+01    0.147838072156674752E+04   -0.486824587878042347E+01    0.371030064612580077E+03
    0.131408584796186512E+01    0.147032020275329046E+04   -0.484941280810422537E+01    0.371030191378132145E+03
    0.131239500175761692E+01    0.149178484839445855E+04   -0.472520801908734711E+01    0.371037492917996019E+03
    0.131651125399789204E+01    0.134892395971274004E+04   -0.467136018824546362E+01    0.371039596445656684E+03
    0.131151889201443961E+01    0.148384275659799232E+04   -0.467038714205437255E+01    0.371042540181282334E+03
    0.131661463420052383E+01    0.133257840940943606E+04   -0.461107621421248659E+01    0.371048186267407004E+03
    0.131792818100634346E+01    0.123373635845988292E+04   -0.447571206842837199E+01    0.371054190079123373E+03
    0.131741856774507404E+01    0.121940901146880537E+04   -0.436889113914938143E+01    0.371054715673804026E+03
    0.131394532840943157E+01    0.143140457846036452E+04   -0.481179780152678127E+01    0.371069690698665511E+03
    0.131205308411212984E+01    0.149384232479588127E+04   -0.479587171627268294E+01    0.371070494193635113E+03
    0.131567103293048748E+01    0.126069101665082462E+04   -0.437106584990862679E+01    0.371078226128328424E+03
    0.131667088405234600E+01    0.130082467034255524E+04   -0.464466623594669592E+01    0.371084998020440025E+03
    0.131497760000364883E+01    0.142728630860912563E+04   -0.484322993058101670E+01    0.371087776804656642E+03
    0.131720682489946950E+01    0.128925567951630956E+04   -0.463515581412796340E+01    0.371090140216394559E+03
    0.131704684596026600E+01    0.122463157380564553E+04   -0.433697404531126018E+01    0.371097070748966360E+03
    0.131657380336599150E+01    0.126581173115272941E+04   -0.439714231264108246E+01    0.371099700979503268E+03
    0.131215499437687599E+01    0.143116083420253881E+04   -0.456689676989328941E+01    0.371101989839194289E+03
    0.131599786013585640E+01    0.135770337327542734E+04   -0.463134206199245391E+01    0.371111901969501844E+03
    0.131515227451597982E+01    0.128381006968756583E+04   -0.435007523019230824E+01    0.371115611566362873E+03
    0.131153601112989926E+01    0.150452243522482422E+04   -0.475661621553520853E+01    0.371120703182255795E+03
    0.131544473468630430E+01    0.139757205076399782E+04   -0.481994030361081993E+01    0.371121297553975467E+03
    0.131224943335183042E+01    0.150880854535196386E+04   -0.478435904078517193E+01    0.371121904129587733E+03
    0.131637431621278189E+01    0.129975614229164739E+04   -0.462194260351669506E+01    0.371122507447854900E+03
    0.131639393094639434E+01    0.124733306873376932E+04   -0.441486021378732651E+01    0.371122508058597532E+03
    0.131722858465810289E+01    0.123520798588230059E+04   -0.437996132103984515E+01    0.371124725619945309E+03
    0.131488128014242611E+01    0.129061685048555955E+04   -0.436748809280948258E+01    0.371129287798726295E+03
    0.131548185476028023E+01    0.141215933006062232E+04   -0.478920780937552149E+01    0.371130117672798463E+03
    0.131306093814537039E+01    0.146323075983668514E+04   -0.468390528907301285E+01    0.371131829623057627E+03
    0.131667564922757130E+01    0.134172856248956123E+04   -0.473119430887446235E+01    0.371141220130925149E+03
    0.131312128907659420E+01    0.149258884217573723E+04   -0.479632445861637802E+01    0.371144871368967074E+03
    0.131726708634975131E+01    0.125350151005604994E+04   -0.441944230465426191E+01    0.371154911796853753E+03
    0.131713759292241583E+01    0.122934524278153140E+04   -0.440758510956353877E+01    0.371157673511746452E+03
    0.131718206587586617E+01    0.131123944700903940E+04   -0.463296366470146559E+01    0.371158102145227190E+03
    0.131302496344762387E+01    0.150321188341822062E+04   -0.485712322291161769E+01    0.371159025701867392E+03
    0.131184296671312617E+01    0.146498316494526398E+04   -0.462564479853050869E+01    0.371163038081770708E+03
    0.131454315140707667E+01    0.130426419818195336E+04   -0.437708017371056624E+01    0.371169846915822291E+03
    0.131312676847393606E+01    0.143961311962294712E+04   -0.476415923256115903E+01    0.371169857608001848E+03
    0.131273812361958231E+01    0.141241493868027101E+04   -0.453296746615375667E+01    0.371172299348640649E+03
    0.131182113617473739E+01    0.148150463103310494E+04   -0.473438472069542549E+01    0.371183387077003886E+03
    0.131527535294711129E+01    0.140130470110600208E+04   -0.482043379673333749E+01    0.371185750879359148E+03
    0.131573390815948832E+01    0.134918941565724754E+04   -0.456920203216465470E+01    0.371188352671703058E+03
    0.131179420621757847E+01    0.147775677192851344E+04   -0.467315472379926966E+01    0.371192047153341036E+03
    0.131671310758145710E+01    0.125648630019223538E+04   -0.438625345301095404E+01    0.371200783083043405E+03
    0.131232060898652447E+01    0.150253134010345593E+04   -0.475937733383998474E+01    0.371203622336211254E+03
    0.131471917895713397E+01    0.141034716954922987E+04   -0.481313053477261121E+01    0.371209709363356353E+03
    0.131536824682395448E+01    0.136061346127226307E+04   -0.456786573241791061E+01    0.371212200274641646E+03
    0.131608032835815125E+01    0.135785832407474254E+04   -0.475944760007936996E+01    0.371213144473497891E+03
    0.131523789684088355E+01    0.128678587147623603E+04   -0.444944903376525147E+01    0.371218157955039658E+03
    0.131523789684088355E+01    0.128678587147623603E+04   -0.444944903376525147E+01    0.371218157955039658E+03
    0.131702011570131572E+01    0.131821622063094719E+04   -0.468369597431538942E+01    0.371222518393231894E+03
    0.131458228792443688E+01    0.134788110634678878E+04   -0.447177263709890749E+01    0.371224800823168266E+03
    0.131531766075541601E+01    0.136562073310586788E+04   -0.458677399002146569E+01    0.371226857647183692E+03
    0.131255917727800364E+01    0.143220969987205717E+04   -0.468078217524160323E+01    0.371227663392500858E+03
    0.131528165214847825E+01    0.133930611694993650E+04   -0.466041750198958304E+01    0.371236752804906303E+03
    0.131361384149954552E+01    0.140902028114133896E+04   -0.472633294350874067E+01    0.371237536163966411E+03
    0.131425863977923241E+01    0.142110993491026829E+04   -0.480744846570481332E+01    0.371240192585150965E+03
    0.131371740322827102E+01    0.143205300564249683E+04   -0.464334696698093996E+01    0.371241238709157528E+03
    0.131412047890326300E+01    0.132207354480613822E+04   -0.441019711463328346E+01    0.371242006646142158E+03
    0.131772662412883834E+01    0.126465863249050335E+04   -0.454196399347342705E+01    0.371242855083359359E+03
    0.131492104692404066E+01    0.140717518090653539E+04   -0.481634936992540119E+01    0.371244874183533057E+03
    0.131522821631593323E+01    0.129450139984541352E+04   -0.448028495986539177E+01    0.371250436067905071E+03
