    0.129453168304047717E+01    0.157825063162863194E+04   -0.584785586022057124E+01   -0.707471486142963091E+01   -0.943490444654037574E+01   -0.387091462025694000E+01    0.440609545679469193E+03
    0.130534038335215774E+01    0.150843243404651980E+04   -0.640006271698181006E+01   -0.716314191266972955E+01   -0.105911684206093391E+02   -0.432726294289853364E+01    0.440619215071595988E+03
    0.129750758441093605E+01    0.143302177338939691E+04   -0.493681821775156848E+01   -0.636422573841616046E+01   -0.945717004060114874E+01   -0.364845789915340291E+01    0.440714311819851787E+03
    0.130722327988755893E+01    0.141171859640942012E+04   -0.648468819079003733E+01   -0.713528184612865690E+01   -0.106611748655412732E+02   -0.419160197633654708E+01    0.440723458408116699E+03
    0.129818989069557578E+01    0.147253642454579949E+04   -0.649631391580489126E+01   -0.687074649745893762E+01   -0.904053145824313908E+01   -0.376376396291647275E+01    0.440906078204898620E+03
    0.129768724542062852E+01    0.150297163664375557E+04   -0.482317772223745767E+01   -0.650031186920594184E+01   -0.111178719782665070E+02   -0.379437730481481239E+01    0.440927164104019198E+03
    0.130296856438237896E+01    0.151997111572459630E+04   -0.634198501485431976E+01   -0.751464377210553547E+01   -0.107418538586825996E+02   -0.411279814159834523E+01    0.440957947718472099E+03
    0.129764223677860846E+01    0.132802448042200967E+04   -0.505885144407667298E+01   -0.638469591677792092E+01   -0.878236170927983295E+01   -0.313824271297342428E+01    0.440983190690460901E+03
    0.130603626103517789E+01    0.123325901859216287E+04   -0.496525445091932660E+01   -0.721739317458229479E+01   -0.118963953567410297E+02   -0.342334845694045775E+01    0.441007514863223491E+03
    0.129842894091662142E+01    0.149441722209925706E+04   -0.581525571355920778E+01   -0.768173419434636973E+01   -0.967157923328093894E+01   -0.383108058545167474E+01    0.441028060399081596E+03
    0.130274607073477577E+01    0.157154930132249956E+04   -0.622121711355707419E+01   -0.731900506369310921E+01   -0.101754926417382983E+02   -0.436308301558506439E+01    0.441030241660959973E+03
    0.130065197471256089E+01    0.157154866848092865E+04   -0.619089486199612615E+01   -0.734579791270763582E+01   -0.103271075209793253E+02   -0.409962039177111048E+01    0.441035480834070654E+03
    0.129808096761714187E+01    0.135267773337103085E+04   -0.597845212589869135E+01   -0.669315471879936297E+01   -0.890696954810615082E+01   -0.332921989134601048E+01    0.441060416818431349E+03
    0.129127891277773554E+01    0.135406156314839222E+04   -0.460038129665239914E+01   -0.565598534783255147E+01   -0.840204563256788717E+01   -0.287379293895885723E+01    0.441099262155679639E+03
    0.130638321987045725E+01    0.122682834571226340E+04   -0.486911080416607334E+01   -0.665617793209495989E+01   -0.114956398801256938E+02   -0.352731664905796904E+01    0.441192293526402295E+03
    0.130642816094374847E+01    0.136905806183741106E+04   -0.666003240598332624E+01   -0.749184965053764707E+01   -0.101566876218486399E+02   -0.398567494120437438E+01    0.441265375604337521E+03
    0.130533937846174664E+01    0.129788667110787082E+04   -0.486923257663060127E+01   -0.750623086384021398E+01   -0.112624657998226283E+02   -0.364459575826572646E+01    0.441274086846954731E+03
    0.130845085933075334E+01    0.129398356867946677E+04   -0.523130008736027108E+01   -0.754124457559666439E+01   -0.113947629195468565E+02   -0.390841956356335807E+01    0.441292611610208724E+03
    0.130370976457608245E+01    0.136705057157096508E+04   -0.585078236809158536E+01   -0.643764350545515729E+01   -0.102976546268763318E+02   -0.380394505147670436E+01    0.441304315606301031E+03
    0.130700456146342558E+01    0.126162056072696305E+04   -0.538460174829324334E+01   -0.728776399887006576E+01   -0.962053257940822171E+01   -0.359516559345989961E+01    0.441304842298328424E+03
    0.130625130037298121E+01    0.129112080872918818E+04   -0.556797897901002692E+01   -0.761170394868148659E+01   -0.962605004531047648E+01   -0.363817237080933253E+01    0.441339199350667855E+03
    0.130270931646502319E+01    0.140336220563778102E+04   -0.601021705836348019E+01   -0.763663435097544152E+01   -0.965565276852081666E+01   -0.390040823205175435E+01    0.441339304421431564E+03
    0.130026127383974477E+01    0.142857085198043819E+04   -0.553329887375796581E+01   -0.635291832393726885E+01   -0.114643525848733088E+02   -0.372085327856657244E+01    0.441371486667286888E+03
